Employee_ID,Department,Employee_Level,Expense_Type,Expense_Amount,Approved_Amount,Submission_Delay_Days,Employee_Rating,Years_With_Company,Has_Receipt,Country,Is_Fraudulent,Claim_Difference,Approval_Ratio
E1006,Sales,Junior,Supplies,1104.84,885.42,4,3.8,14,1,USA,1,219.42,0.8
E1007,Sales,Senior,Food,1225.31,1069.51,29,2.3,4,1,USA,1,155.8,0.87
E1008,Sales,Senior,Client Entertainment,1040.06,913.6,3,2.9,11,1,UK,1,126.46,0.88
E1009,IT,Junior,Client Entertainment,1532.98,1309.92,29,2.6,7,1,India,1,223.06,0.85
E1010,HR,Mid,Client Entertainment,1463.3,1093.03,0,3.7,2,1,UAE,0,370.27,0.75
E1011,IT,Junior,Stay,987.75,985.08,2,4.7,5,1,India,0,2.67,1.0
E1012,Operations,Senior,Client Entertainment,467.87,351.73,28,3.9,0,0,UK,1,116.14,0.75
E1013,Operations,Mid,Food,805.17,745.15,19,4.0,8,1,India,0,60.02,0.93
E1014,Finance,Mid,Stay,108.35,101.57,10,4.7,14,1,Singapore,0,6.78,0.94
E1015,Sales,Junior,Client Entertainment,926.75,689.08,15,4.2,11,1,USA,1,237.67,0.74
E1016,Operations,Junior,Stay,1560.7,1529.41,10,4.6,0,1,India,0,31.29,0.98
E1017,Finance,Junior,Food,1316.4,1114.11,20,3.2,1,0,USA,1,202.29,0.85
E1018,HR,Junior,Client Entertainment,1033.4,918.35,29,4.6,0,1,India,0,115.05,0.89
E1019,Operations,Mid,Travel,709.01,632.91,9,3.9,7,1,UK,0,76.1,0.89
E1020,Finance,Senior,Food,1048.92,893.14,11,2.4,12,1,UK,0,155.78,0.85
E1021,Sales,Mid,Supplies,1852.49,1375.67,29,2.1,3,1,India,0,476.82,0.74
E1022,IT,Mid,Supplies,1595.08,1476.29,4,2.7,1,1,India,0,118.79,0.93
E1023,Operations,Executive,Food,939.88,821.96,9,3.1,6,1,India,0,117.92,0.87
E1024,Operations,Senior,Supplies,407.22,299.55,23,4.5,7,1,UK,0,107.67,0.74
E1025,Operations,Executive,Food,1883.24,1713.93,12,4.2,8,1,India,0,169.31,0.91
E1026,HR,Mid,Travel,708.46,645.29,28,4.9,14,1,USA,0,63.17,0.91
E1027,Operations,Junior,Food,1212.03,1047.86,18,3.7,4,1,UAE,0,164.17,0.86
E1028,Sales,Junior,Client Entertainment,376.51,273.79,6,4.2,13,1,India,1,102.72,0.73
E1029,IT,Senior,Client Entertainment,870.77,701.66,29,2.8,2,1,UAE,1,169.11,0.81
E1030,Sales,Junior,Stay,374.89,268.15,15,4.0,0,1,USA,1,106.74,0.72
E1031,Finance,Junior,Supplies,535.25,451.36,28,4.1,14,1,India,1,83.89,0.84
E1032,HR,Mid,Supplies,630.11,612.43,5,4.5,7,1,USA,0,17.68,0.97
E1033,IT,Mid,Food,1190.8,834.37,9,3.6,12,1,UK,0,356.43,0.7
E1034,Finance,Mid,Supplies,961.56,750.01,26,3.9,13,1,USA,0,211.55,0.78
E1035,Finance,Junior,Client Entertainment,2084.9,1959.72,9,2.6,5,1,India,0,125.18,0.94
E1036,Sales,Mid,Travel,1453.52,1021.76,25,4.2,4,1,India,0,431.76,0.7
E1037,IT,Mid,Food,1462.2,1028.0,10,4.5,12,1,UK,0,434.2,0.7
E1038,Sales,Executive,Supplies,1201.47,1061.19,21,3.8,6,0,USA,1,140.28,0.88
E1039,Finance,Senior,Client Entertainment,1110.42,1040.2,9,2.3,4,1,USA,1,70.22,0.94
E1040,IT,Executive,Stay,1475.62,1376.68,24,2.9,10,1,India,1,98.94,0.93
E1041,HR,Senior,Supplies,100.0,93.39,13,3.4,3,1,Singapore,0,6.61,0.93
E1042,Sales,Mid,Travel,751.12,607.13,14,4.0,4,1,UAE,0,143.99,0.81
E1043,IT,Junior,Travel,455.8,439.77,6,3.0,11,1,India,0,16.03,0.96
E1044,Sales,Mid,Supplies,246.28,173.35,12,4.5,13,1,India,0,72.93,0.7
E1045,Operations,Mid,Supplies,692.52,549.62,10,3.1,10,1,Singapore,0,142.9,0.79
E1046,Sales,Mid,Client Entertainment,540.88,433.33,6,2.1,6,1,Singapore,0,107.55,0.8
E1047,IT,Mid,Supplies,1477.68,1107.77,10,4.4,13,1,USA,0,369.91,0.75
E1048,Finance,Mid,Stay,1036.65,830.22,13,3.9,10,1,UAE,0,206.43,0.8
E1049,Operations,Junior,Client Entertainment,196.01,171.66,16,4.4,5,1,USA,0,24.35,0.88
E1050,Finance,Mid,Food,1125.62,963.62,15,3.0,9,1,India,0,162.0,0.86
E1051,Operations,Junior,Stay,595.12,473.62,0,2.1,9,1,UK,1,121.5,0.8
E1052,HR,Senior,Client Entertainment,1024.92,947.84,8,2.2,12,1,USA,0,77.08,0.92
E1053,Operations,Junior,Client Entertainment,1157.49,1058.45,8,2.3,11,1,UAE,0,99.04,0.91
E1054,Sales,Junior,Travel,699.81,548.79,27,4.4,13,1,India,1,151.02,0.78
E1055,Operations,Mid,Client Entertainment,1086.94,866.26,26,2.9,10,1,USA,0,220.68,0.8
E1056,IT,Mid,Stay,1160.83,912.71,9,5.0,8,1,UK,0,248.12,0.79
E1057,Sales,Mid,Supplies,934.29,690.12,18,4.3,9,1,India,0,244.17,0.74
E1058,IT,Junior,Stay,712.15,659.33,14,3.8,1,1,India,1,52.82,0.93
E1059,HR,Mid,Food,1001.26,714.78,15,5.0,13,1,Singapore,0,286.48,0.71
E1060,Sales,Junior,Client Entertainment,944.21,703.6,10,2.9,6,1,USA,0,240.61,0.75
E1061,Operations,Executive,Client Entertainment,1126.61,824.22,26,2.5,0,1,USA,0,302.39,0.73
E1062,Operations,Executive,Client Entertainment,894.49,847.62,23,4.2,7,0,Singapore,0,46.87,0.95
E1063,Sales,Mid,Client Entertainment,523.19,373.14,24,2.8,3,1,India,1,150.05,0.71
E1064,IT,Junior,Travel,932.4,838.59,16,4.9,7,1,UAE,0,93.81,0.9
E1065,IT,Senior,Travel,1130.67,806.56,27,5.0,7,1,UK,0,324.11,0.71
E1066,Sales,Junior,Supplies,1074.05,1005.24,29,4.8,3,1,USA,1,68.81,0.94
E1067,IT,Mid,Client Entertainment,955.63,930.61,18,4.8,3,1,USA,0,25.02,0.97
E1068,Finance,Junior,Food,805.35,681.37,12,3.8,4,1,UAE,0,123.98,0.85
E1069,IT,Executive,Supplies,784.66,738.65,5,4.1,12,1,India,0,46.01,0.94
E1070,IT,Junior,Client Entertainment,826.18,753.42,14,2.3,6,1,India,0,72.76,0.91
E1071,IT,Mid,Travel,1430.46,1342.76,15,4.3,5,1,India,0,87.7,0.94
E1072,IT,Senior,Food,620.86,577.42,3,2.6,0,1,India,0,43.44,0.93
E1073,Finance,Mid,Supplies,1036.4,789.33,7,4.5,5,1,USA,0,247.07,0.76
E1074,Finance,Junior,Food,496.8,422.21,24,4.9,2,1,UAE,1,74.59,0.85
E1075,Operations,Executive,Client Entertainment,1305.89,1290.38,6,2.6,8,1,Singapore,0,15.51,0.99
E1076,IT,Mid,Stay,785.55,630.84,26,2.2,2,1,India,1,154.71,0.8
E1077,IT,Mid,Food,669.75,663.82,16,3.5,8,1,USA,0,5.93,0.99
E1078,Sales,Junior,Food,1086.18,950.35,15,4.4,4,0,UK,1,135.83,0.87
E1079,IT,Mid,Travel,100.0,83.85,29,4.3,11,1,India,0,16.15,0.84
E1080,Operations,Mid,Client Entertainment,480.21,430.9,1,4.1,9,1,Singapore,0,49.31,0.9
E1081,Sales,Junior,Food,1144.36,1081.14,16,4.5,14,1,Singapore,0,63.22,0.94
E1082,Finance,Junior,Client Entertainment,1405.84,1150.35,24,2.5,7,1,Singapore,1,255.49,0.82
E1083,IT,Senior,Travel,1180.37,837.93,3,4.0,8,1,India,0,342.44,0.71
E1084,Operations,Junior,Client Entertainment,1055.77,963.54,25,3.8,8,1,USA,1,92.23,0.91
E1085,Operations,Junior,Travel,1964.15,1938.33,13,2.5,6,1,India,0,25.82,0.99
E1086,HR,Mid,Travel,1196.56,1061.94,7,3.2,9,1,India,0,134.62,0.89
E1087,Sales,Senior,Supplies,582.19,440.44,4,4.6,14,0,USA,0,141.75,0.76
E1088,Finance,Junior,Client Entertainment,1409.86,1091.9,4,4.9,0,1,UAE,0,317.96,0.77
E1089,Operations,Mid,Stay,743.59,723.45,4,4.0,7,1,Singapore,0,20.14,0.97
E1090,IT,Junior,Supplies,716.7,504.61,26,4.8,6,1,UAE,1,212.09,0.7
E1091,Operations,Junior,Travel,447.63,387.03,4,2.4,3,1,Singapore,1,60.6,0.86
E1092,Sales,Junior,Stay,835.43,624.57,2,4.9,5,1,India,0,210.86,0.75
E1093,Sales,Senior,Food,508.2,398.85,5,2.1,9,1,USA,1,109.35,0.78
E1094,HR,Junior,Food,1222.97,968.71,29,3.6,1,1,India,0,254.26,0.79
E1095,IT,Junior,Supplies,949.83,727.37,0,2.9,3,1,India,0,222.46,0.77
E1096,Finance,Mid,Stay,455.62,427.24,7,4.4,7,1,USA,0,28.38,0.94
E1097,IT,Senior,Client Entertainment,967.58,773.74,12,2.7,3,1,UK,0,193.84,0.8
E1098,Finance,Junior,Stay,1397.53,1123.12,19,2.0,9,1,UK,0,274.41,0.8
E1099,Sales,Mid,Supplies,1648.9,1378.32,5,3.2,3,1,India,1,270.58,0.84
E1100,IT,Junior,Client Entertainment,284.15,275.82,17,2.2,13,1,India,1,8.33,0.97
E1101,Finance,Mid,Client Entertainment,688.66,624.24,17,2.9,3,1,India,1,64.42,0.91
E1102,Operations,Mid,Food,484.26,347.95,15,3.9,13,1,India,0,136.31,0.72
E1103,Operations,Mid,Stay,1141.42,812.44,7,2.9,11,1,India,0,328.98,0.71
E1104,Operations,Junior,Client Entertainment,436.44,379.66,29,2.7,9,1,UK,1,56.78,0.87
E1105,Operations,Junior,Supplies,1423.69,1375.46,16,2.5,8,1,Singapore,0,48.23,0.97
E1106,Finance,Junior,Food,1481.48,1180.7,7,2.4,10,1,USA,0,300.78,0.8
E1107,IT,Mid,Client Entertainment,1327.25,1027.73,14,3.6,1,1,UK,0,299.52,0.77
E1108,Sales,Junior,Stay,713.09,659.22,25,4.0,6,0,India,1,53.87,0.92
E1109,Sales,Senior,Food,738.27,650.14,9,3.4,2,1,UAE,0,88.13,0.88
E1110,Finance,Executive,Stay,817.34,710.68,0,2.4,11,1,India,1,106.66,0.87
E1111,Sales,Executive,Stay,1442.03,1074.01,8,3.9,3,1,Singapore,1,368.02,0.74
E1112,IT,Senior,Stay,320.79,241.48,16,3.7,0,1,UAE,0,79.31,0.75
E1113,IT,Mid,Food,1154.45,905.71,19,3.1,11,1,Singapore,0,248.74,0.78
E1114,HR,Senior,Client Entertainment,626.62,477.52,24,3.0,14,1,India,0,149.1,0.76
E1115,HR,Junior,Travel,832.23,825.1,0,2.5,2,1,UK,0,7.13,0.99
E1116,HR,Mid,Client Entertainment,1294.46,913.35,8,2.4,1,1,India,0,381.11,0.71
E1117,Finance,Mid,Food,393.82,349.64,13,3.0,9,1,India,0,44.18,0.89
E1118,Operations,Mid,Travel,888.9,760.26,23,2.1,6,1,India,0,128.64,0.86
E1119,IT,Senior,Travel,948.47,755.9,4,3.3,5,1,UAE,0,192.57,0.8
E1120,Finance,Junior,Travel,985.04,951.82,5,3.8,0,1,UAE,1,33.22,0.97
E1121,Operations,Junior,Supplies,958.73,863.86,4,4.8,14,1,India,1,94.87,0.9
E1122,Operations,Executive,Food,1222.66,1222.06,3,3.9,10,1,USA,0,0.6,1.0
E1123,Operations,Junior,Supplies,819.2,614.89,27,3.9,11,1,UAE,1,204.31,0.75
E1124,Sales,Mid,Travel,1146.15,832.52,15,3.1,12,1,USA,0,313.63,0.73
E1125,Sales,Executive,Supplies,1131.94,839.69,15,2.4,7,1,India,0,292.25,0.74
E1126,HR,Mid,Supplies,1114.43,870.13,9,3.3,8,1,USA,0,244.3,0.78
E1127,Finance,Mid,Food,1211.14,999.23,13,3.8,0,1,UK,0,211.91,0.83
E1128,IT,Junior,Stay,1112.83,1066.96,12,4.2,4,0,USA,1,45.87,0.96
E1129,IT,Junior,Supplies,964.13,756.92,27,4.5,6,1,UK,1,207.21,0.79
E1130,IT,Senior,Supplies,492.42,479.9,3,2.8,1,1,USA,0,12.52,0.97
E1131,Sales,Mid,Travel,1542.87,1294.27,13,2.7,5,1,India,0,248.6,0.84
E1132,HR,Mid,Travel,1677.85,1500.2,25,3.7,7,1,India,0,177.65,0.89
E1133,Finance,Junior,Travel,856.24,667.28,23,3.7,7,1,India,1,188.96,0.78
E1134,IT,Junior,Client Entertainment,1182.56,883.14,23,2.7,9,1,USA,0,299.42,0.75
E1135,Sales,Executive,Supplies,780.95,750.37,8,3.8,9,1,India,0,30.58,0.96
E1136,Finance,Mid,Travel,711.91,521.73,2,3.0,12,1,Singapore,0,190.18,0.73
E1137,Operations,Mid,Food,1022.13,952.83,9,3.9,7,1,USA,0,69.3,0.93
E1138,HR,Junior,Client Entertainment,2122.98,1856.11,14,2.9,11,1,UK,0,266.87,0.87
E1139,HR,Mid,Stay,1638.14,1569.9,23,3.8,11,1,UAE,1,68.24,0.96
E1140,HR,Executive,Supplies,1578.21,1444.61,18,4.3,5,1,Singapore,0,133.6,0.92
E1141,Sales,Mid,Supplies,1207.51,947.29,1,4.9,5,1,UAE,0,260.22,0.78
E1142,IT,Junior,Food,632.99,552.18,1,4.7,10,1,USA,0,80.81,0.87
E1143,Sales,Mid,Stay,1414.73,995.86,8,3.5,2,1,India,0,418.87,0.7
E1144,HR,Senior,Stay,100.0,84.26,3,3.5,1,0,UAE,0,15.74,0.84
E1145,IT,Mid,Client Entertainment,1156.35,839.28,4,3.3,4,1,Singapore,0,317.07,0.73
E1146,Operations,Senior,Supplies,1439.15,1192.6,1,2.1,13,1,Singapore,0,246.55,0.83
E1147,Sales,Mid,Travel,1060.59,777.29,24,2.5,8,1,UK,0,283.3,0.73
E1148,Sales,Senior,Food,1663.75,1641.53,6,2.2,3,1,USA,1,22.22,0.99
E1149,Operations,Mid,Food,429.64,368.17,18,4.1,14,1,India,0,61.47,0.86
E1150,Operations,Junior,Food,1640.28,1597.57,5,3.2,4,1,UK,0,42.71,0.97
E1151,Sales,Junior,Food,936.92,662.13,22,2.2,5,1,India,1,274.79,0.71
E1152,Sales,Junior,Travel,1580.31,1408.53,15,4.1,10,1,India,1,171.78,0.89
E1153,Sales,Executive,Travel,1408.08,1115.32,13,3.9,5,1,USA,1,292.76,0.79
E1154,Sales,Senior,Client Entertainment,1605.63,1331.95,11,4.2,3,1,USA,0,273.68,0.83
E1155,Sales,Mid,Supplies,1390.19,1337.26,5,3.8,13,1,India,0,52.93,0.96
E1156,Sales,Junior,Travel,1276.77,1269.12,25,2.5,3,1,Singapore,1,7.65,0.99
E1157,Finance,Junior,Client Entertainment,1546.47,1196.88,26,2.2,7,0,Singapore,1,349.59,0.77
E1158,Operations,Senior,Stay,1022.19,1006.32,25,4.5,4,1,UK,0,15.87,0.98
E1159,Operations,Mid,Supplies,1240.94,1125.06,21,2.6,13,1,USA,0,115.88,0.91
E1160,Finance,Junior,Travel,998.55,984.0,12,3.6,13,1,UAE,0,14.55,0.99
E1161,Sales,Mid,Stay,725.67,630.39,14,3.5,10,1,India,0,95.28,0.87
E1162,Finance,Junior,Client Entertainment,1210.78,1196.52,23,4.8,4,1,UK,1,14.26,0.99
E1163,IT,Junior,Travel,1078.7,1043.9,13,3.7,8,0,India,0,34.8,0.97
E1164,Sales,Mid,Travel,1502.79,1109.93,7,3.7,3,1,India,0,392.86,0.74
E1165,Finance,Junior,Stay,923.1,732.24,20,3.0,6,1,USA,0,190.86,0.79
E1166,Sales,Executive,Travel,695.72,537.74,29,4.9,14,1,UK,1,157.98,0.77
E1167,Sales,Junior,Food,1497.2,1305.01,19,3.8,4,1,India,0,192.19,0.87
E1168,HR,Junior,Travel,1025.34,964.68,10,2.0,14,1,India,0,60.66,0.94
E1169,Finance,Junior,Supplies,683.51,634.18,20,3.7,12,1,USA,0,49.33,0.93
E1170,IT,Senior,Stay,1555.62,1428.1,8,3.1,14,1,USA,0,127.52,0.92
E1171,Sales,Mid,Supplies,1370.7,1113.81,11,2.1,8,1,USA,1,256.89,0.81
E1172,Operations,Mid,Client Entertainment,1739.53,1290.54,25,3.3,12,1,India,0,448.99,0.74
E1173,Sales,Junior,Supplies,863.63,659.1,5,4.3,11,1,USA,1,204.53,0.76
E1174,IT,Junior,Food,807.67,745.08,18,3.5,7,1,India,1,62.59,0.92
E1175,Sales,Mid,Food,565.37,420.78,2,3.9,14,1,India,0,144.59,0.74
E1176,HR,Senior,Supplies,773.24,592.98,29,3.9,7,1,USA,0,180.26,0.77
E1177,Sales,Senior,Client Entertainment,845.46,699.5,0,4.0,9,1,UK,0,145.96,0.83
E1178,Finance,Junior,Travel,1273.2,918.78,14,3.2,9,1,India,0,354.42,0.72
E1179,Sales,Mid,Food,628.25,479.86,14,3.1,2,1,India,1,148.39,0.76
E1180,HR,Executive,Supplies,734.67,547.27,4,2.0,8,0,USA,0,187.4,0.74
E1181,Operations,Mid,Supplies,1678.66,1654.15,21,2.5,7,1,India,0,24.51,0.99
E1182,IT,Senior,Supplies,100.0,75.75,23,4.9,2,1,India,0,24.25,0.76
E1183,Sales,Junior,Travel,1192.1,1142.67,10,4.5,9,1,USA,0,49.43,0.96
E1184,Operations,Executive,Stay,483.83,355.35,24,2.8,0,1,India,0,128.48,0.73
E1185,Finance,Senior,Client Entertainment,677.9,651.39,22,3.2,4,1,India,0,26.51,0.96
E1186,Operations,Executive,Stay,1569.34,1380.76,0,4.8,12,1,Singapore,0,188.58,0.88
E1187,Sales,Mid,Client Entertainment,1028.63,982.25,22,2.8,3,1,UK,1,46.38,0.95
E1188,Finance,Mid,Client Entertainment,2062.83,1980.74,9,3.6,7,1,UK,0,82.09,0.96
E1189,IT,Executive,Supplies,1250.73,1099.28,24,2.1,5,1,USA,1,151.45,0.88
E1190,Sales,Junior,Food,668.13,651.63,19,3.9,9,1,UK,0,16.5,0.98
E1191,Finance,Junior,Supplies,1223.1,1070.98,10,4.8,4,1,UAE,0,152.12,0.88
E1192,HR,Senior,Travel,1451.99,1326.78,27,4.7,8,1,UK,0,125.21,0.91
E1193,IT,Senior,Client Entertainment,1208.77,997.03,6,3.5,5,1,India,0,211.74,0.82
E1194,Sales,Executive,Food,913.86,890.3,24,3.9,13,1,USA,1,23.56,0.97
E1195,Finance,Junior,Client Entertainment,323.58,306.51,16,3.7,12,1,USA,0,17.07,0.95
E1196,Operations,Senior,Client Entertainment,871.02,653.28,11,2.2,10,1,USA,1,217.74,0.75
E1197,Operations,Senior,Supplies,1667.05,1455.19,25,2.5,10,1,USA,0,211.86,0.87
E1198,Operations,Junior,Food,681.31,660.23,24,4.9,10,1,Singapore,0,21.08,0.97
E1199,Sales,Mid,Food,835.27,783.42,3,2.8,13,1,UK,0,51.85,0.94
E1200,Finance,Junior,Client Entertainment,1397.32,1381.62,11,3.2,10,1,India,1,15.7,0.99
E1201,Sales,Junior,Food,1247.88,960.11,23,3.5,2,1,India,0,287.77,0.77
E1202,Finance,Executive,Food,476.04,385.71,2,4.9,5,0,USA,0,90.33,0.81
E1203,Finance,Mid,Supplies,956.55,815.13,17,4.1,11,1,India,0,141.42,0.85
E1204,IT,Senior,Stay,1562.79,1203.04,28,3.9,10,1,India,0,359.75,0.77
E1205,HR,Executive,Travel,1010.59,826.88,11,3.6,11,1,India,0,183.71,0.82
E1206,Sales,Mid,Stay,1572.49,1354.33,23,4.1,3,1,India,1,218.16,0.86
E1207,Sales,Senior,Food,1595.11,1208.14,23,4.0,4,1,UAE,0,386.97,0.76
E1208,IT,Mid,Client Entertainment,628.94,488.69,18,4.7,5,1,India,0,140.25,0.78
E1209,IT,Senior,Travel,881.98,650.42,12,3.6,8,1,India,0,231.56,0.74
E1210,Operations,Junior,Travel,1263.04,1154.44,15,3.3,2,1,India,1,108.6,0.91
E1211,IT,Executive,Client Entertainment,384.93,311.2,7,4.4,0,1,USA,0,73.73,0.81
E1212,HR,Junior,Travel,910.78,697.73,26,4.4,1,1,India,1,213.05,0.77
E1213,Finance,Junior,Client Entertainment,1218.47,1038.38,26,2.5,7,1,USA,0,180.09,0.85
E1214,Sales,Senior,Travel,751.1,541.15,5,2.7,3,1,India,0,209.95,0.72
E1215,Sales,Mid,Stay,1235.24,1206.86,9,4.9,6,1,USA,0,28.38,0.98
E1216,IT,Mid,Travel,759.93,599.08,24,3.3,1,1,Singapore,0,160.85,0.79
E1217,Finance,Mid,Supplies,755.5,729.77,9,3.6,11,1,India,0,25.73,0.97
E1218,Sales,Senior,Client Entertainment,1297.67,1102.1,28,2.9,10,1,USA,1,195.57,0.85
E1219,Sales,Junior,Travel,1547.22,1477.66,5,3.4,9,1,USA,0,69.56,0.96
E1220,IT,Junior,Client Entertainment,715.7,554.04,7,4.2,13,1,UK,1,161.66,0.77
E1221,Operations,Junior,Supplies,515.46,387.92,17,3.4,12,1,USA,0,127.54,0.75
E1222,Finance,Mid,Travel,985.1,940.59,16,2.9,7,1,USA,0,44.51,0.95
E1223,IT,Junior,Travel,1186.76,906.54,25,2.3,9,1,UK,1,280.22,0.76
E1224,Operations,Mid,Supplies,711.71,657.52,9,4.8,11,1,USA,0,54.19,0.92
E1225,IT,Mid,Supplies,1664.28,1337.04,1,4.6,13,1,India,0,327.24,0.8
E1226,Sales,Junior,Supplies,941.26,870.16,11,4.4,11,1,India,0,71.1,0.92
E1227,IT,Mid,Client Entertainment,708.25,688.63,19,4.1,8,1,UK,0,19.62,0.97
E1228,IT,Senior,Supplies,1772.68,1762.92,9,3.5,14,1,Singapore,0,9.76,0.99
E1229,Operations,Junior,Client Entertainment,1506.62,1217.26,8,4.7,6,1,UAE,0,289.36,0.81
E1230,IT,Mid,Stay,709.03,574.5,15,4.4,9,1,UAE,0,134.53,0.81
E1231,Operations,Mid,Travel,1426.86,1418.89,6,4.4,12,1,UK,0,7.97,0.99
E1232,IT,Mid,Travel,737.66,707.02,8,2.9,10,1,USA,0,30.64,0.96
E1233,IT,Senior,Food,1307.03,932.6,24,3.3,0,1,UK,0,374.43,0.71
E1234,Finance,Mid,Stay,1710.93,1491.99,24,4.1,1,1,USA,0,218.94,0.87
E1235,Sales,Mid,Supplies,516.46,389.61,23,3.1,8,1,USA,1,126.85,0.75
E1236,IT,Junior,Supplies,784.89,783.48,5,3.5,9,1,India,1,1.41,1.0
E1237,Operations,Mid,Stay,793.67,588.64,29,3.9,6,0,India,1,205.03,0.74
E1238,HR,Mid,Supplies,1106.24,960.0,26,3.3,10,1,UK,1,146.24,0.87
E1239,Operations,Junior,Food,1189.33,1069.88,9,4.4,2,1,USA,0,119.45,0.9
E1240,Finance,Mid,Client Entertainment,964.36,946.15,6,2.3,14,1,India,0,18.21,0.98
E1241,Operations,Executive,Travel,327.26,312.27,17,4.2,4,1,India,0,14.99,0.95
E1242,Sales,Mid,Stay,507.6,392.74,10,2.4,0,1,Singapore,0,114.86,0.77
E1243,Sales,Mid,Travel,646.58,563.68,0,4.8,12,1,UK,0,82.9,0.87
E1244,Sales,Executive,Client Entertainment,1223.96,1206.91,28,2.9,9,1,USA,1,17.05,0.99
E1245,Sales,Senior,Stay,441.96,406.92,20,4.4,2,1,USA,0,35.04,0.92
E1246,Sales,Mid,Client Entertainment,634.53,575.2,23,3.6,10,0,USA,1,59.33,0.91
E1247,Finance,Senior,Supplies,546.54,506.36,18,2.3,3,1,India,0,40.18,0.93
E1248,Finance,Senior,Supplies,1136.52,905.53,22,3.7,3,1,USA,0,230.99,0.8
E1249,Operations,Mid,Supplies,1452.7,1334.7,4,4.7,6,1,UK,0,118.0,0.92
E1250,Sales,Mid,Client Entertainment,1061.66,817.33,27,2.5,4,1,India,0,244.33,0.77
E1251,Sales,Mid,Client Entertainment,1797.4,1489.02,25,3.0,8,1,India,1,308.38,0.83
E1252,HR,Executive,Client Entertainment,1061.58,1026.52,28,3.3,6,1,India,0,35.06,0.97
E1253,Finance,Mid,Travel,962.34,679.12,23,2.8,1,0,USA,1,283.22,0.71
E1254,Finance,Junior,Client Entertainment,686.33,565.74,5,4.8,12,1,India,0,120.59,0.82
E1255,Sales,Senior,Supplies,1081.2,843.38,21,3.1,10,1,USA,1,237.82,0.78
E1256,IT,Mid,Food,669.29,508.38,6,4.0,10,1,USA,0,160.91,0.76
E1257,IT,Junior,Client Entertainment,608.41,578.95,22,2.7,7,1,Singapore,1,29.46,0.95
E1258,HR,Mid,Food,596.98,542.62,3,2.7,10,0,USA,1,54.36,0.91
E1259,Finance,Mid,Supplies,910.31,667.98,25,2.5,1,0,India,1,242.33,0.73
E1260,HR,Senior,Client Entertainment,799.96,678.64,15,3.3,6,1,USA,0,121.32,0.85
E1261,IT,Junior,Travel,2061.89,1732.14,27,3.6,4,1,UK,1,329.75,0.84
E1262,Sales,Senior,Travel,1083.75,804.97,9,2.0,9,1,India,1,278.78,0.74
E1263,IT,Mid,Food,1077.17,1012.46,25,4.5,5,1,USA,1,64.71,0.94
E1264,HR,Junior,Travel,779.22,631.17,14,3.5,10,1,UAE,0,148.05,0.81
E1265,Finance,Executive,Travel,2226.19,2067.2,12,2.5,3,1,India,1,158.99,0.93
E1266,Finance,Mid,Travel,630.42,477.62,7,2.2,4,1,USA,0,152.8,0.76
E1267,IT,Junior,Supplies,810.52,643.97,21,2.2,11,1,Singapore,1,166.55,0.79
E1268,HR,Mid,Travel,1399.68,1019.74,26,2.8,4,1,USA,0,379.94,0.73
E1269,Sales,Senior,Stay,1080.94,803.19,12,3.5,6,1,UK,0,277.75,0.74
E1270,IT,Junior,Client Entertainment,490.79,473.59,23,4.6,10,1,India,0,17.2,0.96
E1271,Sales,Junior,Travel,1010.92,740.73,6,4.7,11,1,India,0,270.19,0.73
E1272,Operations,Junior,Travel,1271.87,926.84,16,4.5,3,1,UK,0,345.03,0.73
E1273,Sales,Junior,Travel,1204.81,1183.26,3,3.0,4,1,UK,0,21.55,0.98
E1274,Finance,Senior,Stay,1264.47,1130.15,6,2.9,13,1,UAE,0,134.32,0.89
E1275,HR,Mid,Travel,1874.28,1368.74,15,5.0,13,1,India,0,505.54,0.73
E1276,Finance,Junior,Travel,1108.61,1099.21,24,4.0,3,1,USA,1,9.4,0.99
E1277,IT,Junior,Client Entertainment,1318.26,980.96,1,2.9,3,1,India,1,337.3,0.74
E1278,Operations,Junior,Stay,100.0,92.99,20,3.0,14,0,India,1,7.01,0.93
E1279,Finance,Executive,Stay,1746.23,1240.62,24,3.3,7,1,USA,0,505.61,0.71
E1280,HR,Junior,Travel,1026.0,910.43,24,3.9,10,1,India,0,115.57,0.89
E1281,Sales,Executive,Stay,652.8,564.02,21,4.7,4,1,India,0,88.78,0.86
E1282,Sales,Mid,Food,921.91,702.86,22,2.6,12,1,India,1,219.05,0.76
E1283,HR,Junior,Stay,1265.01,1129.58,24,2.3,8,1,India,0,135.43,0.89
E1284,Finance,Senior,Stay,1413.9,1251.46,13,3.2,4,1,UAE,0,162.44,0.89
E1285,IT,Mid,Stay,961.9,903.71,13,2.7,7,1,UK,0,58.19,0.94
E1286,HR,Senior,Supplies,1240.58,1194.38,25,3.7,2,1,India,1,46.2,0.96
E1287,Finance,Executive,Supplies,894.71,763.22,7,4.1,11,0,Singapore,1,131.49,0.85
E1288,IT,Junior,Supplies,1196.65,1013.67,29,2.9,6,1,USA,0,182.98,0.85
E1289,Finance,Junior,Stay,1082.51,959.62,25,4.1,0,1,Singapore,0,122.89,0.89
E1290,Finance,Senior,Food,1120.33,1029.32,5,3.0,14,1,India,0,91.01,0.92
E1291,IT,Junior,Stay,875.61,706.49,21,3.9,14,1,USA,0,169.12,0.81
E1292,Finance,Junior,Travel,1161.46,988.86,6,3.9,11,1,Singapore,0,172.6,0.85
